6,5,RoF
6,6,RoF
6,7,DrF
6,8,SnF
6,9,ReT
6,10,ReT
6,11,RoT
6,12,RoT
6,13,DrT
6,14,SnT
6,15,DrF
6,16,DrT
6,17,DrF
6,18,RoT
6,19,RoT
6,20,RoT
6,21,RoT
6,22,RoT
6,23,ReT
6,24,DrT
6,25,SnT
6,26,DrF
6,27,RoF
6,28,RoF
6,29,RoF
6,30,RoT
6,31,DrT
6,32,SnT
6,33,RoT
6,34,RoT
6,35,ReT
6,36,RoT
6,37,RoT
6,38,RoT
6,39,DrT
6,40,SnT
6,41,SoL
6,42,Ch
6,43,Ch
6,44,Ch
6,45,Ch
6,46,Ch
6,47,Ch
6,48,Ch
6,49,Ch
6,50,Ch
6,51,Ch
6,52,Ch
6,53,Ch
6,54,Ch
6,55,Ch
6,56,Ch
6,57,Ch
6,58,Ch
6,59,Ch
6,60,Ch
6,61,Ch
6,62,Ch
6,63,Ch
6,64,Ch
6,65,Ch
6,66,Ch
6,67,Ch
6,68,Ch
6,69,Ch
6,70,Ch
6,71,Ch
6,72,Ch
6,73,Ch
6,74,Ch
6,75,Ch
6,76,Ch
6,77,Ch
6,78,Ch
6,79,Ch
6,80,Ch
6,81,Ch
6,82,Ch
6,83,Ch
6,84,Ch
6,85,Ch
6,86,Ch
6,87,Ch
6,88,Ch
6,89,Fi
7,1,StL
7,2,StS
7,3,DrT
7,4,SnT
7,5,DrT
7,6,ReT
7,7,RoT
7,8,RoT
7,9,RoT
7,10,DrT
7,11,SnT
7,12,So
7,13,StS
7,14,DrT
7,15,DrT
7,16,SnT
7,17,ReT
7,18,ReT
7,19,RoT
7,20,DrT
7,21,SnT
7,22,So
7,23,StS
7,24,DrT
7,25,RoT
7,26,DrT
7,27,SnT
7,28,DrT
7,29,RoT
7,30,RoT
7,31,RoT
7,32,DrT
7,33,SnT
7,34,So
7,35,StS
7,36,DrF
7,37,DrT
7,38,SnT
7,39,RoT
7,40,RoT
7,41,RoT
7,42,RoT
7,43,RoT
7,44,RoT
7,45,RoT
7,46,RoT
7,47,ReT
7,48,DrT
7,49,SnT
7,50,SoL
7,51,Ch
7,52,Ch
7,53,Ch
7,54,Ch
7,55,Ch
7,56,Ch
7,57,Ch
7,58,Ch
7,59,Ch
7,60,Ch
7,61,Ch
7,62,Ch
7,63,Ch
7,64,Ch
7,65,Ch
7,66,Ch
7,67,Ch
7,68,Ch
7,69,Fi
8,1,StL
8,2,StS
8,3,DrT
8,4,ReT
8,5,RoT
8,6,RoT
8,7,DrT
8,8,RoT
8,9,DrT
8,10,SnT
8,11,DrT
8,12,ReT
8,13,RoT
8,14,RoT
8,15,ReT
8,16,DrT
8,17,SnT
8,18,So
8,19,StS
8,20,DrF
8,21,DrT
8,22,ReT
8,23,RoT
8,24,RoT
8,25,ReT
8,26,RoT
8,27,RoT
8,28,RoT
8,29,RoT
8,30,RoT
8,31,ReT
8,32,ReT
8,33,ReT
8,34,RoT
8,35,RoT
8,36,DrT
8,37,DrT
8,38,SnT
8,39,DrT
8,40,ReT
8,41,RoT
8,42,ReT
8,43,DrT
8,44,RoT
8,45,RoT
8,46,DrT
8,47,SnT
8,48,So
8,49,StS
8,50,DrF
8,51,SnF
8,52,DrF
8,53,DrT
8,54,RoT
8,55,RoT
8,56,ReT
8,57,DrT
8,58,SnT
8,59,DrT
8,60,RoT
8,61,ReT
8,62,DrT
8,63,SnT
8,64,So
8,65,StS
8,66,DrT
8,67,SnT
8,68,DrT
8,69,SnT
8,70,So
8,71,StS
8,72,DrF
8,73,DrF
8,74,DrF
8,75,ReT
8,76,RoT
8,77,RoT
8,78,RoT
8,79,RoT
8,80,DrT
8,81,RoT
8,82,DrT
8,83,SnT
8,84,RoT
8,85,RoT
8,86,RoT
8,87,DrT
8,88,SnT
8,89,So
8,90,StS
8,91,DrF
8,92,DrF
8,93,DrT
8,94,RoT
8,95,DrT
8,96,DrT
8,97,SnT
8,98,RoT
8,99,RoT
8,100,RoT
8,101,RoT
8,102,ReT
8,103,DrT
8,104,SnT
8,105,So
8,106,StS
8,107,DrF
8,108,DrF
8,109,DrF
8,110,DrF
8,111,DrF
8,112,DrF
8,113,DrF
8,114,DrT
8,115,ReT
8,116,ReT
8,117,RoT
8,118,RoT
8,119,DrT
8,120,SnT
8,121,DrT
8,122,RoT
8,123,ReT
8,124,DrT
8,125,SnT
8,126,SoL
8,127,Ch
8,128,Ch
8,129,Ch
8,130,Ch
8,131,Ch
8,132,Ch
8,133,Ch
8,134,Ch
8,135,Ch
8,136,Ch
8,137,Ch
8,138,Ch
8,139,Ch
8,140,Ch
8,141,Ch
8,142,Ch
8,143,Ch
8,144,Ch
8,145,Ch
8,146,Ch
8,147,Ch
8,148,Ch
8,149,Ch
8,150,Ch
8,151,Ch
8,152,Ch
8,153,Ch
8,154,Ch
8,155,Ch
8,156,Ch
8,157,Ch
8,158,Ch
8,159,Ch
8,160,Ch
8,161,Ch
8,162,Ch
8,163,Ch
8,164,Ch
8,165,Ch
8,166,Ch
8,167,Ch
8,168,Ch
8,169,Ch
8,170,Ch
8,171,Ch
8,172,Ch
8,173,Ch
8,174,Ch
8,175,Ch
8,176,Ch
8,177,Ch
8,178,Ch
8,179,Ch
8,180,Ch
8,181,Ch
8,182,Ch
8,183,Ch
8,184,Fi
9,1,StL
9,2,StS
9,3,DrT
9,4,SnT
9,5,DrT
9,6,RoT
9,7,RoT
9,8,DrT
9,9,SnT
9,10,SoL
9,11,Ch
9,12,Ch
9,13,Ch
9,14,Ch
9,15,Ch
9,16,Ch
9,17,Ch
9,18,Ch
9,19,Ch
9,20,Ch
9,21,Ch
9,22,Ch
9,23,Ch
9,24,Ch
9,25,Ch
9,26,Ch
9,27,Ch
9,28,Ch
9,29,Ch
9,30,Ch
9,31,Ch
9,32,Ch
9,33,Ch
9,34,Ch
9,35,Ch
9,36,Ch
9,37,Ch
9,38,Ch
9,39,Ch
9,40,Ch
9,41,Ch
9,42,Fi
10,1,StL
10,2,StS
10,3,DrF
10,4,DrT
10,5,RoT
10,6,RoT
10,7,RoT
10,8,RoT
10,9,RoT
10,10,DrT
10,11,SnT
10,12,DrT
10,13,SnT
10,14,SoL
10,15,Ch
10,16,Ch
10,17,Ch
10,18,Ch
10,19,Ch
10,20,Ch
10,21,Ch
10,22,Ch
10,23,Ch
10,24,Ch
10,25,Ch
10,26,Ch
10,27,Ch
10,28,Ch
10,29,Ch
10,30,Ch
10,31,Ch
10,32,Ch
10,33,Ch
10,34,Ch
10,35,Ch
10,36,Ch
10,37,Ch
10,38,Ch
10,39,Ch
10,40,Ch
10,41,Ch
10,42,Ch
10,43,Ch
10,44,Ch
10,45,Ch
10,46,Ch
10,47,Ch
10,48,Ch
10,49,Ch
10,50,Ch
10,51,Ch
10,52,Fi
11,1,StL
11,2,StS
11,3,DrF
11,4,DrT
11,5,SnT
11,6,DrT
11,7,DrT
11,8,RoT
11,9,ReT
11,10,DrT
11,11,SnT
11,12,So
11,13,StS
11,14,DrT
11,15,RoT
11,16,DrT
11,17,SnT
11,18,DrT
11,19,RoT
11,20,RoT
11,21,DrT
11,22,SnT
11,23,So
11,24,StS
11,25,DrT
11,26,RoT
11,27,RoT
11,28,DrT
11,29,SnT
11,30,ReT
11,31,DrT
11,32,ReT
11,33,ReT
11,34,DrT
11,35,ReT
11,36,RoT
11,37,DrT
11,38,ReT
11,39,DrT
11,40,RoT
11,41,DrT
11,42,SnT
11,43,So
11,44,StS
11,45,DrT
11,46,SnT
11,47,DrT
11,48,RoT
11,49,ReT
11,50,ReT
11,51,RoT
11,52,RoT
11,53,ReT
11,54,DrT
11,55,SnT
11,56,So
11,57,StS
11,58,DrF
11,59,RoF
11,60,RoF
11,61,ReF
11,62,RoF
11,63,DrF
11,64,DrF
11,65,RoF
11,66,ReT
11,67,ReT
11,68,ReT
11,69,RoT
11,70,DrT
11,71,RoT
11,72,DrT
11,73,SnT
11,74,ReT
11,75,DrT
11,76,SnT
11,77,So
11,78,StS
11,79,RoF
11,80,RoF
11,81,DrF
11,82,ReF
11,83,RoF
11,84,RoF
11,85,RoF
11,86,RoF
11,87,DrF
11,88,RoF
11,89,RoF
11,90,DrF
11,91,DrF
11,92,ReT
11,93,ReT
11,94,DrT
11,95,RoT
11,96,RoT
11,97,RoT
11,98,RoT
11,99,ReT
11,100,RoT
11,101,RoT
11,102,DrT
11,103,SnT
11,104,DrT
11,105,RoT
11,106,RoT
11,107,RoT
11,108,DrT
11,109,SnT
11,110,SoL
11,111,Ch
11,112,Ch
11,113,Ch
11,114,Ch
11,115,Ch
11,116,Ch
11,117,Ch
11,118,Ch
11,119,Ch
11,120,Ch
11,121,Ch
11,122,Ch
11,123,Ch
11,124,Ch
11,125,Ch
11,126,Ch
11,127,Ch
11,128,Ch
11,129,Ch
11,130,Ch
11,131,Ch
11,132,Ch
11,133,Ch
11,134,Ch
11,135,Ch
11,136,Ch
11,137,Fi
12,1,StL
12,2,StS
12,3,DrF
12,4,RoF
12,5,DrF
12,6,RoF
12,7,DrF
12,8,RoF
12,9,DrF
12,10,RoT
12,11,RoT
12,12,RoT
12,13,ReT
12,14,DrT
12,15,SnT
12,16,DrF
12,17,DrF
12,18,DrT
12,19,DrT
12,20,RoT
12,21,DrT
12,22,SnT
12,23,DrT
12,24,ReT
12,25,ReT
12,26,RoT
12,27,ReT
12,28,DrT
12,29,SnT
12,30,SoL
12,31,Ch
12,32,Ch
12,33,Ch
12,34,Ch
12,35,Ch
12,36,Ch
12,37,Ch
12,38,Ch
12,39,Ch
12,40,Ch
12,41,Ch
12,42,Ch
12,43,Ch
12,44,Ch
12,45,Ch
12,46,Ch
12,47,Ch
12,48,Ch
12,49,Ch
12,50,Ch
12,51,Ch
12,52,Ch
12,53,Ch
12,54,Ch
12,55,Ch
12,56,Ch
12,57,Ch
12,58,Ch
12,59,Ch
12,60,Ch
12,61,Ch
12,62,Ch
12,63,Ch
12,64,Ch
12,65,Ch
12,66,Ch
12,67,Ch
12,68,Ch
12,69,Ch
12,70,Ch
12,71,Ch
12,72,Ch
12,73,Ch
12,74,Ch
12,75,Ch
12,76,Ch
12,77,Ch
12,78,Ch
12,79,Ch
12,80,Ch
12,81,Ch
12,82,Ch
12,83,Ch
12,84,Ch
12,85,Ch
12,86,Ch
12,87,Ch
12,88,Ch
12,89,Ch
12,90,Ch
12,91,Ch
12,92,Ch
12,93,Ch
12,94,Ch
12,95,Ch
12,96,Ch
12,97,Ch
12,98,Ch
12,99,Ch
12,100,Ch
12,101,Ch
12,102,Ch
12,103,Ch
12,104,Ch
12,105,Ch
12,106,Ch
12,107,Ch
12,108,Ch
12,109,Ch
12,110,Ch
12,111,Ch
12,112,Ch
12,113,Ch
12,114,Ch
12,115,Ch
12,116,Ch
12,117,Ch
12,118,Fi
13,1,StL
13,2,StS
13,3,DrT
13,4,SnT
13,5,RoT
13,6,RoT
13,7,RoT
13,8,DrT
13,9,SnT
13,10,So
13,11,StS
13,12,DrT
13,13,SnT
13,14,RoT
13,15,DrT
13,16,SnT
13,17,So
13,18,StS
13,19,DrT
13,20,SnT
13,21,RoT
13,22,DrT
13,23,SnT
13,24,So
13,25,StS
13,26,RoT
13,27,DrT
13,28,SnT
13,29,RoT
13,30,RoT
13,31,RoT
13,32,DrT
13,33,SnT
13,34,SoL
13,35,Fi
14,1,StL
14,2,StS
14,3,RoT
14,4,DrT
14,5,SnT
14,6,RoT
14,7,RoT
14,8,RoT
14,9,DrT
14,10,SnT
14,11,So
14,12,StS
14,13,DrT
14,14,SnT
14,15,DrT
14,16,SnT
14,17,So
14,18,StS
14,19,RoT
14,20,RoT
14,21,ReT
14,22,RoT
14,23,RoT
14,24,RoT
14,25,DrT
14,26,SnT
14,27,RoT
14,28,RoT
14,29,RoT
14,30,DrT
14,31,SnT
14,32,So
14,33,StS
14,34,RoT
14,35,DrT
14,36,SnT
14,37,RoT
14,38,ReT
14,39,RoT
14,40,RoT
14,41,RoT
14,42,DrT
14,43,SnT
14,44,So
14,45,StS
14,46,DrT
14,47,ReT
14,48,DrT
14,49,SnT
14,50,ReT
14,51,RoT
14,52,DrT
14,53,SnT
14,54,So
14,55,StS
14,56,ReT
14,57,RoT
14,58,RoT
14,59,RoT
14,60,DrT
14,61,SnT
14,62,RoT
14,63,RoT
14,64,DrT
14,65,SnT
14,66,So
14,67,StS
14,68,ReT
14,69,RoT
14,70,RoT
14,71,DrT
14,72,SnT
14,73,ReT
14,74,RoT
14,75,DrT
14,76,SnT
14,77,SoL
14,78,Fi
15,1,StL
15,2,StS
15,3,DrT
15,4,SnT
15,5,RoT
15,6,RoT
15,7,DrT
15,8,SnT
15,9,SoL
15,10,Fi
16,1,StL
16,2,StS
16,3,DrT
16,4,SnT
16,5,RoT
16,6,DrT
16,7,SnT
16,8,SoL
16,9,Fi
17,1,StL
17,2,StS
17,3,DrT
17,4,RoT
17,5,RoT
17,6,DrT
17,7,SnT
17,8,ReT
17,9,DrT
17,10,SnT
17,11,So
17,12,StS
17,13,RoT
17,14,ReT
17,15,RoT
17,16,DrT
17,17,DrT
17,18,RoT
17,19,DrT
17,20,SnT
17,21,DrT
17,22,SnT
17,23,So
17,24,StS
17,25,RoT
17,26,ReT
17,27,DrT
17,28,SnT
17,29,DrT
17,30,SnT
17,31,So
17,32,StS
17,33,RoT
17,34,RoT
17,35,DrT
17,36,SnT
17,37,ReT
17,38,RoT
17,39,ReT
17,40,RoT
17,41,DrT
17,42,SnT
17,43,So
17,44,StS
17,45,RoT
17,46,DrT
17,47,SnT
17,48,RoF
17,49,RoT
17,50,RoT
17,51,DrT
17,52,SnT
17,53,So
17,54,StS
17,55,RoT
17,56,RoT
17,57,RoT
17,58,DrT
17,59,SnT
17,60,RoT
17,61,RoT
17,62,DrT
17,63,SnT
17,64,So
17,65,StS
17,66,RoT
17,67,ReT
17,68,DrT
17,69,RoT
17,70,DrT
17,71,SnT
17,72,DrT
17,73,RoT
17,74,DrT
17,75,RoT
17,76,DrT
17,77,DrT
17,78,RoT
17,79,DrT
17,80,SnT
17,81,SoL
17,82,Fi
18,1,StL
18,2,StS
18,3,ReT
18,4,RoT
18,5,RoT
18,6,RoT
18,7,DrT
18,8,SnT
18,9,DrT
18,10,ReT
18,11,RoT
18,12,DrT
18,13,SnT
18,14,DrT
18,15,RoT
18,16,DrT
18,17,SnT
18,18,SoL
18,19,Ch
18,20,Ch
18,21,Ch
18,22,Ch
18,23,Ch
18,24,Ch
18,25,Ch
18,26,Ch
18,27,Ch
18,28,Ch
18,29,Ch
18,30,Ch
18,31,Ch
18,32,Ch
18,33,Fi
19,1,StL
19,2,StS
19,3,DrT
19,4,SnT
19,5,RoT
19,6,ReT
19,7,RoT
19,8,RoT
19,9,DrT
19,10,SnT
19,11,So
19,12,StS
19,13,DrT
19,14,RoT
19,15,RoT
19,16,RoT
19,17,RoT
19,18,RoT
19,19,DrT
19,20,SnT
19,21,DrT
19,22,SnT
19,23,SoL
19,24,Ch
19,25,Ch
19,26,Ch
19,27,Ch
19,28,Ch
19,29,Ch
19,30,Ch
19,31,Ch
19,32,Ch
19,33,Ch
19,34,Ch
19,35,Ch
19,36,Fi
20,1,StL
20,2,StS
20,3,DrF
20,4,DrF
20,5,DrT
20,6,DrF
20,7,DrF
20,8,DrF
20,9,DrT
20,10,DrT
20,11,SnT
20,12,DrT
20,13,SnT
20,14,So
20,15,StS
20,16,DrF
20,17,DrF
20,18,ReF
20,19,DrF
20,20,RoF
20,21,DrF
20,22,RoF
20,23,RoF
20,24,RoF
20,25,RoF
20,26,RoF
20,27,RoF
20,28,DrF
20,29,DrF
20,30,RoF
20,31,RoF
20,32,RoF
20,33,RoF
20,34,ReF
20,35,ReF
20,36,ReF
20,37,RoT
20,38,DrT
20,39,SnT
20,40,RoT
20,41,ReT
20,42,DrT
20,43,RoT
20,44,RoT
20,45,RoT
20,46,DrT
20,47,SnT
20,48,So
20,49,StS
20,50,DrF
20,51,DrF
20,52,DrF
20,53,RoF
20,54,DrF
20,55,DrT
20,56,RoF
20,57,DrF
20,58,DrF
20,59,RoT
20,60,DrT
20,61,SnT
20,62,RoT
20,63,ReT
20,64,RoT
20,65,RoT
20,66,ReT
20,67,DrT
20,68,SnT
20,69,So
20,70,StS
20,71,DrF
20,72,DrT
20,73,ReT
20,74,RoT
20,75,ReT
20,76,RoT
20,77,DrT
20,78,ReT
20,79,DrT
20,80,RoT
20,81,DrT
20,82,SnT
20,83,DrT
20,84,ReT
20,85,RoT
20,86,RoT
20,87,ReT
20,88,DrT
20,89,SnT
20,90,So
20,91,StS
20,92,DrF
20,93,ReF
20,94,RoF
20,95,DrF
20,96,SnF
20,97,DrF
20,98,DrF
20,99,RoF
20,100,DrF
20,101,DrT
20,102,ReT
20,103,DrT
20,104,SnT
20,105,ReT
20,106,RoT
20,107,DrT
20,108,SnT
20,109,So
20,110,StS
20,111,DrF
20,112,DrF
20,113,ReF
20,114,DrF
20,115,SnF
20,116,SnF
20,117,ReF
20,118,DrF
20,119,RoF
20,120,RoF
20,121,RoF
20,122,RoF
20,123,RoF
20,124,DrF
20,125,RoF
20,126,DrF
20,127,RoF
20,128,DrF
20,129,DrF
20,130,DrF
20,131,DrT
20,132,DrF
20,133,DrT
20,134,ReT
20,135,RoT
20,136,DrT
20,137,SnT
20,138,DrT
20,139,ReT
20,140,DrT
20,141,RoT
20,142,RoT
20,143,DrT
20,144,RoT
20,145,DrT
20,146,SnT
20,147,SoL
20,148,Ch
20,149,Ch
20,150,Ch
20,151,Ch
20,152,Ch
20,153,Ch
20,154,Ch
20,155,Ch
20,156,Ch
20,157,Ch
20,158,Ch
20,159,Ch
20,160,Ch
20,161,Ch
20,162,Ch
20,163,Fi
21,1,StL
21,2,StS
21,3,DrT
21,4,SnT
21,5,DrT
21,6,RoT
21,7,RoT
21,8,DrT
21,9,SnT
21,10,SoL
21,11,Ch
21,12,Ch
21,13,Ch
21,14,Ch
21,15,Ch
21,16,Ch
21,17,Ch
21,18,Ch
21,19,Ch
21,20,Ch
21,21,Ch
21,22,Ch
21,23,Ch
21,24,Ch
21,25,Ch
21,26,Ch
21,27,Ch
21,28,Ch
21,29,Ch
21,30,Ch
21,31,Ch
21,32,Ch
21,33,Ch
21,34,Ch
21,35,Ch
21,36,Ch
21,37,Ch
21,38,Ch
21,39,Ch
21,40,Ch
21,41,Ch
21,42,Ch
21,43,Ch
21,44,Ch
21,45,Ch
21,46,Ch
21,47,Ch
21,48,Ch
21,49,Ch
21,50,Ch
21,51,Ch
21,52,Ch
21,53,Ch
21,54,Ch
21,55,Ch
21,56,Ch
21,57,Ch
21,58,Ch
21,59,Ch
21,60,Ch
21,61,Ch
21,62,Ch
21,63,Ch
21,64,Ch
21,65,Ch
21,66,Ch
21,67,Ch
21,68,Ch
21,69,Fi
22,1,StL
22,2,StS
22,3,DrF
22,4,SnF
22,5,DrF
22,6,DrF
22,7,DrF
22,8,DrF
22,9,ReF
22,10,RoF
22,11,RoF
22,12,DrF
22,13,DrF
22,14,DrT
22,15,ReT
22,16,RoT
22,17,DrT
22,18,SnT
22,19,DrT
22,20,SnT
22,21,SoL
22,22,Ch
22,23,Ch
22,24,Ch
22,25,Ch
22,26,Ch
22,27,Ch
22,28,Ch
22,29,Ch
22,30,Ch
22,31,Ch
22,32,Ch
22,33,Ch
22,34,Ch
22,35,Ch
22,36,Ch
22,37,Ch
22,38,Ch
22,39,Ch
22,40,Ch
22,41,Ch
22,42,Ch
22,43,Ch
22,44,Ch
22,45,Ch
22,46,Ch
22,47,Ch
22,48,Ch
22,49,Ch
22,50,Ch
22,51,Ch
22,52,Ch
22,53,Ch
22,54,Ch
22,55,Ch
22,56,Ch
22,57,Ch
22,58,Ch
22,59,Ch
22,60,Ch
22,61,Ch
22,62,Ch
22,63,Ch
22,64,Ch
22,65,Ch
22,66,Ch
22,67,Ch
22,68,Ch
22,69,Ch
22,70,Ch
22,71,Ch
22,72,Fi
23,1,StL
23,2,StS
23,3,DrF
23,4,DrF
23,5,RoF
23,6,DrF
23,7,RoF
23,8,ReF
23,9,DrF
23,10,DrF
23,11,DrT
23,12,ReT
23,13,ReT
23,14,ReT
23,15,RoT
23,16,RoT
23,17,ReT
23,18,DrT
23,19,SnT
23,20,ReT
23,21,DrT
23,22,ReT
23,23,RoT
23,24,RoT
23,25,DrT
23,26,SnT
23,27,So
23,28,StS
23,29,ReF
23,30,DrF
23,31,ReF
23,32,DrF
23,33,RoF
23,34,RoF
23,35,DrF
23,36,DrF
23,37,DrF
23,38,DrT
23,39,RoT
23,40,DrT
23,41,SnT
23,42,DrT
23,43,DrT
23,44,RoT
23,45,RoT
23,46,DrT
23,47,SnT
23,48,So
23,49,StS
23,50,DrT
23,51,DrF
23,52,RoT
23,53,RoT
23,54,DrT
23,55,SnT
